qd2.sql;2;4;3;5;689;109
vf4.sql;2300;24;7;6;18;4;27;28;28;28;21;5;8;5;24;24;7;22;23;23;17;10;14;13;11;12;10;11;12;13;14;6;11;12;5;12;12;11;6;5;12;11;13;5;12;16;6;14;5;13;4;14;12;4;3;3;14;6;5;17;16;5;16;16;5;4;15;4;5;4;5;5;5;7;16;16;17;7;6;18;16;6;19;7;18;5;5;17;13;17;18;17;20;17;5;4;5;18;4;4;16;4;16;4;17;16;17;640;645;639;5;4;890;19;880;4;17;885;7;5;15;638;5;5;7;867;641;15;10;5;3;7;7;638;6;637;10;4;638;881;4;636;659;5;7;632;0;5;886;884;7;21;18;7;19;20;21;912;619;871;625;880;868;6;18;865;20;16;621;6;4;16;5;7;11;9;861;859;19;6;873;858;15;881;897;8;622
vd7.sql;17;73
dp4.sql;173;10;861;902
duc6.sql;5003;232;18
qd3.sql;8;8;8;876;865
vd3.sql;28;627
dsv3.sql;1;0;1
dsv5.sql;172119;74909;78637;78529;45
dp1.sql;1;1;1;0;888
qd1.sql;40
vf2b.sql;27307;619;648;661;667;657;655;654;636;895;893;899;898;890;888;889;988;1047;917;906;914;1011;931;912;923;906;910;912;914;930;922;910;922;918;921;921;910;903;1015;921;921;915;920;911;915;915;913;920;921;909;1189;948;903;913;932;892;928;938;901;893;1018;935;1004;903;998;899;891;889;892;969;931;915;909;979;931;887;918;920;888;893;884;16;18;19;18;79;17;888;890;17;885;639;16;637;885;17;18;16;912;885;640;17;18;633;17;6;17;6;881;639;15;5;886;637;876;18;17;17;5;636;634;4;6;17;871;673;7;6;20;4;3;20;626;5;631;17;17;867;20;20;18;6;911;5;872;621;17;19;20;19;3;4;17;615;16;18;6;873;18;855;20;18;2;620;624;19;620;21;19;2;20;20
sd3.sql;114;102;105;99;663;626;20
duc2.sql;130;17;627
vf3b.sql;6;19;18;6;22;7;7;5;7;6;6;6;21;6;6;21;22;20;6;17;5;17;17;16;5;7;18;14;6;15;16;16;16;5;17;5;16;5;8;17;6;15;15;7;17;17;17;5;6;18;16;4;7;16;8;16;6;6;16;5;23;17;17;7;19;5;9;7;16;5;8;6;6;17;16;5;16;17;17;6;6;5;15;6;7;5;15;631;634;638;8;8;640;5;883;883;634;880;633;636;7;5;5;9;7;874;17;877;7;6;7;7;18;20;6;17;633;19;7;18;6;233;18;885;10;19;148;692;18;868;624;8;635;623;620;19;5;865;20;18;857;5;890;17;879;870;617;17;3;857;7;869;628;19;615;865;7;7;619;685;905;5
duc7.sql;333;77
qd4.sql;18
dsv5b.sql;17;19
dsv4.sql;903;897;919;872;19;17
duc3.sql;1073;76;4;7
vd5.sql;147;7;6;633
dsv6.sql;204;316;861
dp2.sql;2;881;18;23
qd5.sql;10;3;2;12;5
vf2.sql;57565;392;408;400;391;417;385;383;384;412;386;397;389;391;386;906;649;726;663;661;656;652;729;743;662;666;670;664;678;668;670;669;668;738;668;669;668;666;660;673;665;669;669;668;658;668;664;674;664;662;653;663;667;876;657;651;656;643;641;639;637;644;683;723;652;650;643;643;649;644;639;665;658;653;656;686;654;709;642;641;641;640;636;639;649;699;645;642;18;346;17;17;887;884;18;884;644;17;891;889;636;16;643;17;641;643;18;889;638;16;888;10;17;6;18;17;17;6;636;880;17;18;641;634;132;14;876;15;936;636;923;18;6;626;17;20;861;867;19;6;102;15;17;5;5;871;17;621;858;19;3;153;874;625;1;15;16;19;869;18;867;628;18;19;164;870;635;887;5
dv1.sql;11
dsv1.sql;70;5;7;9
vf3.sql;905;6;10;17;22;23;8;24;7;24;68;22;23;25;11;22;8;26;17;17;18;9;20;9;20;9;17;16;18;5;17;18;18;6;17;7;19;18;8;16;8;11;7;7;17;18;17;19;10;22;6;6;16;7;10;17;19;18;21;18;6;18;16;7;10;11;10;18;18;6;8;8;7;6;19;16;7;7;11;7;18;7;7;18;10;6;6;10;19;7;18;631;9;107;16;5;5;5;7;6;9;4;6;5;6;109;7;6;1;7;966;17;17;5;124;958;5;881;877;878;19;10;7;632;18;8;15;5;637;3;634;18;8;7;14;878;7;6;15;8;6;1;18;636;185;6;9;884;17;881;626;877;9;637;18;11;20;21;7;622;618;871;861;7;5;866;867;20;178;8;8;616;620;871;17;20;8;143;6;978;17;623
duc4.sql;180;106;115;14;19
dp3.sql;8
qd6.sql;48;17
duc1.sql;78;879
sd1.sql;2024;181;6
vd6.sql;115;8
duc5.sql;685;77778
vd2.sql;4;1102
